,drug_name,Altered intercellular communication count,Altered intercellular communication count marg,Altered intercellular communication,Altered intercellular communication marg,Cmap pAGE Altered intercellular communication level1,Cmap pAGE Altered intercellular communication level2,Cmap pAGE Altered intercellular communication level3,Cmap pAGE Altered intercellular communication level4,Cmap pAGE Altered intercellular communication level5,Cmap pAGE Altered intercellular communication level1 z_score,Cmap pAGE Altered intercellular communication level2 z_score,Cmap pAGE Altered intercellular communication level3 z_score,Cmap pAGE Altered intercellular communication level4 z_score,Cmap pAGE Altered intercellular communication level5 z_score
5525,"n-[(2r)-5-(aminosulfonyl)-2,3-dihydro-1h-inden-2-yl]-2-propylpentanamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5526,"4-(aminosulfonyl)-n-[(2,4,6-trifluorophenyl)methyl]-benzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5527,"4-(aminosulfonyl)-n-[(2,4-difluorophenyl)methyl]-benzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5528,trastuzumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5529,"trencam-3,2-hopo",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5530,"n-[2-({[amino(imino)methyl]amino}oxy)ethyl]-2-{6-chloro-3-[(2,2-difluoro-2-phenylethyl)amino]-2-fluorophenyl}acetamide",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5531,n-hydroxy-4-(methyl{[5-(2-pyridinyl)-2-thienyl]sulfonyl}amino)benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5532,n-formylmethionine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5533,mesobiliverdin iv alpha,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5534,p-toluenesulfonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5535,n-formylpiperidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5536,mesoxalic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5537,mestranol,0,1,[],[4],0.3333333333333333,-0.1428571428571428,-0.3333333333333333,-0.2307692307692307,-0.0520833333333333,0.5773502691896256,-0.3779644730092272,-1.0,-1.1766968108291045,-0.7216878364870322
5538,4-(dimethylamino)-n-[7-(hydroxyamino)-7-oxoheptyl]benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5539,n-ethyl-n-isopropyl-3-methyl-5-{[(2s)-2-(pyridin-4-ylamino)propyl]oxy}benzamide,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5540,(3e)-4-(1-methyl-1h-indol-3-yl)but-3-en-2-one,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5541,"5,6,7,8-tetrahydro[1]benzothieno[2,3-d]pyrimidin-4(3h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5542,trimethoprim,0,0,[],[],0.3333333333333333,-0.4285714285714285,-0.1111111111111111,0.0,-0.09375,0.5773502691896256,-1.1338934190276817,-0.3333333333333333,0.0,-1.2990381056766578
5543,tromethamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5544,methyl l-phenylalaninate,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5545,"4-(aminosulfonyl)-n-[(3,4,5-trifluorophenyl)methyl]-benzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5546,n-ethyl-5'-carboxamido adenosine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5547,p-hydroxymercuribenzoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5548,melperone,0,0,[],[],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.0769230769230769,0.0,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.392232270276368,0.0
5549,"(1-hydroxynonane-1,1-diyl)bis(phosphonic acid)",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5550,4-(4-fluorobenzyl)piperidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5551,n-[3-(1h-benzimidazol-2-yl)-1h-pyrazol-4-yl]benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5552,"5-(2-chlorophenyl)-1,3,4-thiadiazole-2-sulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5553,"n-[(1s)-1-{1-[(1r,3e)-1-acetylpent-3-en-1-yl]-1h-1,2,3-triazol-4-yl}-1,2-dimethylpropyl]benzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5554,"{4-[(carboxymethoxy)carbonyl]-3,3-dioxido-1-oxonaphtho[1,2-d]isothiazol-2(1h)-yl}acetic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5555,4-(2-aminoethyl)-2-ethylphenol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5556,"5-(2-hydroxyethyl)nonane-1,9-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5557,n-propargyl-1(s)-aminoindan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5558,n-[4-(aminosulfonyl)phenyl]-2-mercaptobenzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5559,"n-[3-[[4-[(5-chloro-1,3-benzodioxol-4-yl)amino]pyrimidin-2-yl]amino]phenyl]methanesulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5560,sn-glycero-3-phosphoethanolamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5561,triclabendazole,0,0,[],[],-0.3333333333333333,0.1428571428571428,0.1111111111111111,0.0769230769230769,0.1458333333333333,-0.5773502691896256,0.3779644730092272,0.3333333333333333,0.392232270276368,2.02072594216369
5562,4-(aminosulfonyl)-n-[(4-fluorophenyl)methyl]-benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5563,"(3asr,4rs,8asr,8brs)-4-(2-(4-fluorobenzyl)-1,3-dioxodeacahydropyrrolo[3,4-a] pyrrolizin-4-yl)benzamidine",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5564,"2-[(5,6-diphenylfuro[2,3-d]pyrimidin-4-yl)amino]ethanol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5565,selegiline,0,0,[],[],-0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.4615384615384615,-0.0833333333333333,-0.5773502691896256,-1.1338934190276817,-1.0,-2.3533936216582085,-1.1547005383792512
5566,2-ethoxyethanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5567,"1,2,4-triazole",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5568,omega-3-carboxylic acids,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5569,sorbinil,0,0,[],[],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,-0.3076923076923077,0.0520833333333333,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,-1.568929081105472,0.7216878364870322
5570,(hydroxyethyloxy)tri(ethyloxy)octane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5571,"(e)-[4-(3,5-difluorophenyl)-3h-pyrrolo[2,3-b]pyridin-3-ylidene](3-methoxyphenyl)methanol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5572,"(5-{3-[5-(piperidin-1-ylmethyl)-1h-indol-2-yl]-1h-indazol-6-yl}-2h-1,2,3-triazol-4-yl)methanol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5573,thymidine 5'-triphosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5574,3-hydroxyglutaric acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5575,thrombin alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5576,thrombin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5577,3-cyclohexyl-d-alanyl-n-(3-chlorobenzyl)-l-prolinamide,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5578,ncx 950,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5579,thiothixene,0,1,[],[5],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,-0.3076923076923077,-0.1041666666666666,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,-1.568929081105472,-1.4433756729740643
5580,3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5581,nalmefene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5582,naltrexone,0,0,[],[],0.3333333333333333,0.2857142857142857,0.0,-0.0384615384615384,0.140625,0.5773502691896256,0.7559289460184545,0.0,-0.196116135138184,1.9485571585149868
5583,(s)-carazolol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5584,oxprenolol,0,0,[],[],0.3333333333333333,0.0,-0.2222222222222222,0.0384615384615384,-0.109375,0.5773502691896256,0.0,-0.6666666666666666,0.196116135138184,-1.5155444566227674
5585,oxiconazole,0,1,[],[4],-1.0,-0.4285714285714285,-0.5555555555555556,-0.1538461538461538,-0.09375,-1.732050807568877,-1.1338934190276817,-1.6666666666666667,-0.7844645405527361,-1.2990381056766578
5586,oteseconazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5587,oxygen,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
5588,orciprenaline,0,0,[],[],1.0,1.0,0.7777777777777778,0.6153846153846154,0.1145833333333333,1.732050807568877,2.6457513110645907,2.3333333333333335,3.1378581622109443,1.5877132402714706
5589,(s)-n-(3-indol-1-yl-2-methyl-propyl)-4-sulfamoyl-benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5590,"3,5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5591,sumatriptan,0,0,[],[],0.3333333333333333,0.1428571428571428,-0.1111111111111111,0.2307692307692307,0.0625,0.5773502691896256,0.3779644730092272,-0.3333333333333333,1.1766968108291045,0.8660254037844385
5592,(s)-rolipram,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5593,"3,5-dimethyl-1-(3-nitrophenyl)-1h-pyrazole-4-carboxylic acid ethyl ester",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5594,"sulfamic acid 2,3-o-(1-methylethylidene)-4,5-o-sulfonyl-beta-fructopyranose ester",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5595,"3,5-difluorobenzenesulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5596,oxaloacetate ion,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5597,sulthiame,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5598,"3,5-dimethyl-1-phenyl-1h-pyrazole-4-carboxylic acid ethyl ester",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5599,(s)-blebbistatin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5600,sulfathiazole,0,0,[],[],-0.3333333333333333,-0.1428571428571428,0.1111111111111111,0.3076923076923077,0.0729166666666666,-0.5773502691896256,-0.3779644730092272,0.3333333333333333,1.568929081105472,1.010362971081845
5601,naphthalene trisulfonate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5602,thiamylal,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5603,thiabendazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5604,tetrathiomolybdate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5605,"n-{2,2-difluoro-2-[(2r)-piperidin-2-yl]ethyl}-2-[2-(1h-1,2,4-triazol-1-yl)benzyl][1,3]oxazolo[4,5-c]pyridin-4-amine",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5606,tigapotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5607,n-{3-methyl-5-[2-(pyridin-4-ylamino)-ethoxy]-phenyl}-benzenesulfonamide,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5608,n-{3-[(4-{[3-(trifluoromethyl)phenyl]amino}pyrimidin-2-yl)amino]phenyl}cyclopropanecarboxamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5609,"3-({4-[(5-chloro-1,3-benzodioxol-4-yl)amino]pyrimidin-2-yl}amino)benzenesulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5610,thalidomide,0,1,[],[4],0.3333333333333333,-0.1428571428571428,0.1111111111111111,0.0769230769230769,0.03125,0.5773502691896256,-0.3779644730092272,0.3333333333333333,0.392232270276368,0.4330127018922192
5611,3-butylthiolane 1-oxide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5612,timolol,0,0,[],[],-1.0,-0.4285714285714285,-0.3333333333333333,0.0,0.1041666666666666,-1.732050807568877,-1.1338934190276817,-1.0,0.0,1.4433756729740643
5613,tenofovir alafenamide,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5614,"(9beta,13alpha,14beta,17alpha)-2-methoxyestra-1,3,5(10)-triene-3,17-diyl disulfamate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5615,"3-carbamimidamido-1,1-diphenylurea",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5616,"3-amino-3-benzyl-[4.3.0]bicyclo-1,6-diazanonan-2-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5617,"3-amino-3-benzyl-9-carboxamide[4.3.0]bicyclo-1,6-diazanonan-2-one",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5618,nitroglycerin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5619,tiludronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5620,"(5,6-diphenyl-furo[2,3-d]pyrimidin-4-ylamino)-acetic",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5621,narsoplimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5622,(4-sulfamoyl-phenyl)-thiocarbamic acid o-(2-thiophen-3-yl-ethyl) ester,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5623,3-amino-5-phenylpentane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5624,(5-chloro-2-{[(3-nitrobenzyl)amino]carbonyl}phenoxy)acetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5625,"n-{5-[4-(4-methylpiperazin-1-yl)phenyl]-1h-pyrrolo[2,3-b]pyridin-3-yl}nicotinamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5626,"4-(1r,3as,4r,8as,8br)-[1-difluoromethyl-2-(4-fluorobenzyl)-3-oxodecahydropyrrolo[3,4-a]pyrrolizin-4-yl]benzamidine",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5627,n-butyl-3-{[6-(9h-purin-6-ylamino)hexanoyl]amino}benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5628,"4,7-dioxosebacic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5629,tocofersolan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5630,tinzaparin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5631,4'-hydroxyflavanone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5632,"(4as,4br,10bs,12as)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5633,tislelizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5634,tiratricol,0,0,[],[],-0.3333333333333333,-0.2857142857142857,-0.4444444444444444,-0.1153846153846153,-0.0052083333333333,-0.5773502691896256,-0.7559289460184545,-1.3333333333333333,-0.5883484054145521,-0.0721687836487032
5635,"(4s-trans)-4-(methylamino)-5,6-dihydro-6-methyl-4h-thieno(2,3-b)thiopyran-2-sulfonamide-7,7-dioxide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5636,tioconazole,0,0,[],[],0.3333333333333333,-0.1428571428571428,0.1111111111111111,0.0,0.1041666666666666,0.5773502691896256,-0.3779644730092272,0.3333333333333333,0.0,1.4433756729740643
5637,"(s,r)-fidarestat",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5638,sotatercept,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5639,nitroprusside,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5640,"2-{3-[(2s)-4,4-difluoro-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]-3-oxopropyl}-isoindole-1,3(2h)-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5641,hexafluronium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5642,hexatantalum dodecabromide,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
5643,mebendazole,0,0,[],[],0.3333333333333333,0.1428571428571428,0.1111111111111111,0.0769230769230769,-0.03125,0.5773502691896256,0.3779644730092272,0.3333333333333333,0.392232270276368,-0.4330127018922192
5644,flunarizine,0,0,[],[],-0.3333333333333333,-0.2857142857142857,-0.2222222222222222,0.2692307692307692,0.0677083333333333,-0.5773502691896256,-0.7559289460184545,-0.6666666666666666,1.372812945967288,0.9381941874331416
5645,4-sulfonamide-[1-(4-aminobutane)]benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5646,"(r,r)-2,3-butanediol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5647,(s)-(+)-2-[4-(fluorobenzyloxy-benzylamino)propionamide],0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5648,ore-1001,0,0,[],[],0.3333333333333333,0.7142857142857143,0.7777777777777778,0.3076923076923077,0.0729166666666666,0.5773502691896256,1.8898223650461363,2.3333333333333335,1.568929081105472,1.010362971081845
5649,"3-(4-chlorophenyl)-5-(methylthio)-4h-1,2,4-triazole",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5650,"3-(3-methoxybenzyl)-1h-pyrrolo[2,3-b]pyridine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5651,trans-4-(guanidinomethyl)-cyclohexane-l-yl-d-3-cyclohexylalanyl-l-azetidine-2-yl-d-tyrosinyl-l-homoargininamide,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5652,tp-508,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5653,octanoyl-coenzyme a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5654,octylphenoxy polyethoxyethanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5655,3-(2-aminoethyl)-4-(aminomethyl)heptanedioic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5656,d-tryptophan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5657,hesperetin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5658,d-tyrosine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5659,d-phenylalanyl-n-(3-fluorobenzyl)-l-prolinamide,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5660,cycloserine,0,1,[],[4],-0.3333333333333333,0.0,-0.2222222222222222,0.1153846153846153,0.1197916666666666,-0.5773502691896256,0.0,-0.6666666666666666,0.5883484054145521,1.659882023920174
5661,hydroxyurea,0,0,[],[],-0.3333333333333333,0.1428571428571428,0.1111111111111111,0.2307692307692307,0.03125,-0.5773502691896256,0.3779644730092272,0.3333333333333333,1.1766968108291045,0.4330127018922192
5662,cyclic adenosine monophosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5663,cyclic gmp,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5664,at9283,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5665,hexylcaine,0,0,[],[],1.0,0.8571428571428571,0.8888888888888888,0.5,0.171875,1.732050807568877,2.2677868380553634,2.6666666666666665,2.549509756796392,2.3815698604072058
5666,acamprosate,0,0,[],[],-0.3333333333333333,-0.1428571428571428,0.1111111111111111,-0.0769230769230769,-0.0625,-0.5773502691896256,-0.3779644730092272,0.3333333333333333,-0.392232270276368,-0.8660254037844385
5667,acebutolol,0,0,[],[],-1.0,-0.4285714285714285,-0.1111111111111111,-0.2307692307692307,-0.0729166666666666,-1.732050807568877,-1.1338934190276817,-0.3333333333333333,-1.1766968108291045,-1.010362971081845
5668,acetylcarnitine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5669,d-norleucine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5670,acetoacetyl-coa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5671,heparin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5672,aceprometazine,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
5673,bleomycin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5674,3-(2-amino-6-benzoylquinazolin-3(4h)-yl)-n-cyclohexyl-n-methylpropanamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5675,"3-(2,6-difluorophenyl)-2-(methylthio)quinazolin-4(3h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5676,"tert-butyl {2-[(1,3-thiazol-2-ylamino)carbonyl]pyridin-3-yl}carbamate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5677,p-anisic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5678,"o6-(r)-roscovitine, r-2-(6-benzyloxy-9-isopropyl-9h-purin-2-ylamino)-butan-1-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5679,omacetaxine mepesuccinate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5680,"3-({4-[(5-chloro-1,3-benzodioxol-4-yl)amino]pyrimidin-2-yl}amino)benzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5681,(s)-indapamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5682,omeprazole,0,0,[],[],0.3333333333333333,0.0,0.2222222222222222,-0.0384615384615384,-0.0260416666666666,0.5773502691896256,0.0,0.6666666666666666,-0.196116135138184,-0.3608439182435161
5683,sucrose,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5684,p-nitrophenol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5685,3-(5-{[4-(aminomethyl)piperidin-1-yl]methyl}-1h-indol-2-yl)-1h-indazole-6-carbonitrile,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5686,stanolone acetate,0,2,[],"[2, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
5687,pf-477736,0,0,[],[],1.0,0.8571428571428571,0.8888888888888888,0.4230769230769231,0.015625,1.732050807568877,2.2677868380553634,2.6666666666666665,2.1572774865200244,0.2165063509461096
5688,sphingosine,0,0,[],[],1.0,0.7142857142857143,0.5555555555555556,0.4615384615384615,0.0208333333333333,1.732050807568877,1.8898223650461363,1.6666666666666667,2.3533936216582085,0.2886751345948128
5689,phenylalanylaminodi(ethyloxy)ethyl benzenesulfonamideaminocarbonylbenzenesulfonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5690,spesolimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5691,spartalizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5692,o2-sulfo-glucuronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5693,3-(5-{[4-(aminomethyl)piperidin-1-yl]methyl}-1h-indol-2-yl)quinolin-2(1h)-one,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5694,3-(1h-benzimidazol-2-yl)-1h-indazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5695,norgestrel,0,0,[],[],-0.3333333333333333,0.1428571428571428,0.3333333333333333,0.0769230769230769,-0.0833333333333333,-0.5773502691896256,0.3779644730092272,1.0,0.392232270276368,-1.1547005383792512
5696,tb-402,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5697,"thiophene-2,5-disulfonic acid 2-amide-5-(4-methyl-benzylamide)",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5698,obe101,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
5699,(r)-minalrestat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5700,nonacog beta pegol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5701,teclistamab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5702,technetium tc-99m succimer,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5703,(r)-rolipram,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5704,(r)-n-(1-methyl-hexyl)-formamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5705,"n~3~-(3-pyridin-3-ylbenzyl)pyridine-2,3-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5706,"n~3~-benzylpyridine-2,3-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5707,(r)-n-(3-indol-1-yl-2-methyl-propyl)-4-sulfamoyl-benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5708,tanaproget,0,0,[],[],-0.3333333333333333,-0.5714285714285714,-0.6666666666666666,0.0384615384615384,-0.0052083333333333,-0.5773502691896256,-1.511857892036909,-2.0,0.196116135138184,-0.0721687836487032
5709,(r)-n-methyl-n-2-propynyl-1-indanamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5710,nitromethyldethia coenzyme a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5711,telapristone acetate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5712,sr 140333,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5713,"rel-(9r,12s)-9,10,11,12-tetrahydro-9,12-epoxy-1h-diindolo[1,2,3-fg:3',2',1'-kl]pyrrolo[3,4-i][1,6]benzodiazocine-1,3(2h)-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5714,pazopanib,0,0,[],[],-0.3333333333333333,0.1428571428571428,-0.1111111111111111,0.0,0.03125,-0.5773502691896256,0.3779644730092272,-0.3333333333333333,0.0,0.4330127018922192
5715,"1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-1,4-dihydropyrazin-2-ol",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5716,"2-[3-(2-hydroxy-1,1-dihydroxymethyl-ethylamino)-propylamino]-2-hydroxymethyl-propane-1,3-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5717,pegaspargase,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5718,peginterferon beta-1a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
